,Unnamed: 0,Price,ID,BRS,HAUNT,Wearables,Date
4847,847,330.0,10908,504,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
6477,477,375.0,18376,505,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
6194,194,1245.0,17173,537,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
7719,719,270.0,24901,487,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
7204,204,330.0,22176,415,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
7318,318,799.0,22776,527,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
6263,263,283.0,17436,492,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
7455,455,275.0,23538,486,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
6274,274,280.0,17476,507,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
6487,487,17900.0,18411,560,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
6543,543,300.0,18738,496,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
6478,478,275.0,18381,477,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
5363,363,290.0,13317,499,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
6169,169,390.0,17064,515,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
6780,780,1850.0,19942,542,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
7562,562,275.0,23973,461,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
3160,160,950.0,7063,502,1,"[19, 0, 0, 60, 204, 141, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
6363,363,260.0,17878,472,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
5296,296,250.0,13075,463,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
7393,393,397.0,23204,509,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
5399,399,299.0,13436,507,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
7250,250,299.0,22432,493,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
6301,301,275.0,17581,496,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
4062,62,2050.0,8765,507,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
4713,713,599.0,10324,524,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
6042,42,323.69,16422,474,2,"[0, 0, 0, 221, 225, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
5061,61,240.0,11945,486,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
5036,36,325.0,11802,508,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
6105,105,298.0,16791,487,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
6389,389,299.0,17996,500,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
7664,664,300.0,24598,490,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
6707,707,303.0,19517,506,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
6300,300,240.0,17581,496,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-27
2731,731,1790.0,6019,539,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
36,36,1299.0,115,501,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
7264,264,285.0,22537,498,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5920,920,567.0,15807,465,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
7563,563,298.0,23973,461,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5918,918,700.0,15805,516,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
2715,715,2000.0,5974,495,1,"[43, 18, 199, 136, 44, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
6382,382,301.0,17956,502,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5297,297,280.0,13075,463,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5922,922,309.69,15827,501,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
7180,180,395.0,22073,484,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
6374,374,825.0,17912,489,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
7709,709,349.0,24878,512,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
7717,717,300.0,24896,505,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
1185,185,2800.0,2825,531,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5950,950,340.0,15968,515,2,"[253, 0, 0, 252, 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5166,166,609.0,12449,497,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
6790,790,7777.0,19995,515,2,"[85, 240, 117, 139, 137, 41, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
7714,714,280.0,24886,497,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5722,722,399.0,15016,497,2,"[253, 0, 0, 252, 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5744,744,324.0,15071,453,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5745,745,1000.0,15074,519,2,"[78, 0, 0, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
7527,527,999.0,23792,516,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
7389,389,599.0,23156,509,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
7486,486,849.0,23631,490,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
6092,92,799.0,16689,530,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5755,755,899.0,15123,495,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
6778,778,2100.0,19937,540,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
4744,744,303.0,10481,479,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5929,929,4500.0,15854,551,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
7573,573,290.0,24019,492,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
7540,540,420.0,23862,440,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5062,62,285.0,11945,486,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
6396,396,666.0,18045,510,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
7338,338,1099.0,22891,498,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
4905,905,469.0,11248,488,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
3125,125,888.0,6892,520,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
2035,35,1299.0,4634,445,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5491,491,390.0,13908,519,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5869,869,479.0,15604,522,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
6051,51,399.0,16521,492,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5081,81,798.0,12085,497,2,"[231, 140, 0, 147, 123, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5655,655,649.0,14666,502,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5833,833,315.0,15463,506,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
7304,304,375.0,22722,504,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5248,248,2990.0,12886,545,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5861,861,588.0,15553,512,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
3333,333,3888.0,7426,547,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
6637,637,298.0,19227,497,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5362,362,1200.0,13303,510,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5848,848,600.0,15516,474,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5642,642,1669.0,14639,539,2,"[0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
6634,634,1799.0,19215,538,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
2021,21,290.0,4601,493,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
5043,43,460.0,11843,474,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
6342,342,555.0,17763,507,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
6014,14,12000.0,16291,563,2,"[213, 146, 36, 59, 223, 223, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
6585,585,325.0,18940,512,2,"[253, 0, 0, 252, 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
6065,65,295.0,16546,443,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
6473,473,348.0,18358,501,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
4885,885,299.0,11120,473,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
6472,472,289.0,18358,501,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
6202,202,330.0,17192,511,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
7232,232,2998.0,22306,462,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
6339,339,349.0,17754,490,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
7004,4,788.0,21136,519,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
4699,699,368.69,10256,457,2,"[253, 0, 0, 252, 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
6201,201,325.0,17192,511,2,"[253, 0, 0, 252, 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-28
7720,720,298.0,24901,487,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
7516,516,269.0,23772,455,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
7517,517,298.0,23772,455,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
4878,878,350.0,11078,502,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
7447,447,2000.0,23515,544,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
972,972,750.0,2406,473,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
5010,10,470.0,11718,512,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
6178,178,540.0,17098,506,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
6343,343,309.0,17770,501,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
4689,689,299.0,10184,470,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
4954,954,310.0,11495,501,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
4710,710,599.0,10306,525,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
6059,59,825.0,16538,530,2,"[207, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
6148,148,305.0,16988,500,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
7184,184,420.0,22091,520,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
6402,402,398.0,18071,501,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
6230,230,496.123578,17307,509,2,"[253, 0, 0, 252, 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
6067,67,600.0,16566,528,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
5009,9,1555.0,11718,512,2,"[250, 0, 249, 0, 251, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
6586,586,350.0,18940,512,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
6598,598,525.0,19012,524,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
5237,237,630.0,12843,513,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
2931,931,1779.0,6408,529,1,"[22, 18, 208, 21, 23, 205, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
7368,368,545.0,23041,513,2,"[207, 0, 0, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
2933,933,1150.0,6409,515,1,"[135, 140, 0, 90, 123, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
6805,805,444.0,20073,508,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
6899,899,320.0,20621,506,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
7314,314,690.0,22768,511,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
7378,378,639.0,23111,512,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
5388,388,999.0,13386,333,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
7657,657,340.0,24568,512,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
7655,655,375.0,24565,506,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
5664,664,500.0,14706,506,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
7694,694,899.0,24733,507,2,"[0, 0, 249, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
2429,429,2700.0,5496,536,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
7347,347,300.0,22923,486,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
3404,404,750.0,7592,430,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
7639,639,562.0,24483,505,2,"[231, 0, 0, 232, 76, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
5589,589,310.0,14378,480,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
3687,687,600.0,8067,483,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
5240,240,444.0,12861,518,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
5837,837,400.0,15476,512,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
1234,234,1000.0,2884,509,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
6766,766,544.0,19868,521,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
5548,548,299.0,14147,501,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
7324,324,335.0,22803,492,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-29
6424,424,325.0,18146,506,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
792,792,2600.0,2042,532,1,"[115, 0, 0, 59, 0, 110, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
6066,66,298.0,16562,483,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
6599,599,599.0,19012,524,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
5290,290,300.0,13055,485,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
4070,70,999.0,8775,525,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
5769,769,380.0,15188,507,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
6123,123,798.0,16858,533,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
7491,491,2400.0,23654,547,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
4755,755,1111.0,10518,524,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
2930,930,1400.0,6403,528,1,"[102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
6654,654,980.0,19300,510,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
5224,224,350.0,12763,484,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
5386,386,800.0,13384,333,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
5385,385,500.0,13384,333,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
5243,243,475.0,12864,519,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
7095,95,2999.0000000000005,21596,549,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
6633,633,399.0,19206,509,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
6420,420,380.0,18124,510,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
2022,22,600.0,4601,493,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
5686,686,1125.0,14808,512,2,"[250, 0, 249, 0, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
2848,848,550.0,6259,481,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
7341,341,475.0,22906,516,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
3431,431,700.0,7641,499,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
6219,219,650.0,17263,522,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
6266,266,399.0,17441,510,2,"[0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
7716,716,815.0,24895,530,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
7230,230,395.0,22302,513,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
6251,251,340.0,17409,507,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
6489,489,325.5,18435,505,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
983,983,600.0,2435,430,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
5500,500,295.0,13936,473,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
7507,507,850.0,23710,524,2,"[109, 18, 208, 108, 254, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
5939,939,358.0,15898,514,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
5130,130,316.0,12295,481,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
3408,408,678.0,7606,502,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
1224,224,1500.0,2872,531,1,"[0, 0, 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
7119,119,360.0,21706,510,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
7538,538,899.0,23829,527,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
6318,318,295.0,17643,397,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
6317,317,300.0,17643,397,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
6882,882,888.0,20540,532,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
6298,298,475.0,17574,517,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2021-09-30
