,Date,Price,market_cap,total_volume
313,2021-07-24 00:00:00+00:00,1.1273281317343564,45061047.390635855,20607230.191524874
314,2021-07-25 00:00:00+00:00,1.178002522141588,48842194.10955992,33595709.39941511
315,2021-07-26 00:00:00+00:00,1.368913449783144,61740405.903776176,57922292.16856141
316,2021-07-27 00:00:00+00:00,1.460299906187665,69932827.47703385,77635457.25106396
317,2021-07-28 00:00:00+00:00,1.775825764616746,98375412.82999308,157557152.85959303
318,2021-07-29 00:00:00+00:00,1.8173080705493925,102557650.1984872,122470695.55597748
319,2021-07-30 00:00:00+00:00,1.6549857707277442,87778348.30404924,63348922.593925335
320,2021-07-31 00:00:00+00:00,1.594431443929241,81484311.2482074,48851320.644673415
321,2021-08-01 00:00:00+00:00,1.6044891658330236,83356750.14411283,46884129.80368313
322,2021-08-02 00:00:00+00:00,1.698001220801185,92691429.96723038,78993714.23451361
323,2021-08-03 00:00:00+00:00,1.9339216524159133,113910843.5179044,121412706.77067327
324,2021-08-04 00:00:00+00:00,1.907102460925557,110193277.13332511,70280375.65034263
325,2021-08-05 00:00:00+00:00,1.959884815704947,116477012.2031725,62008412.90125018
326,2021-08-06 00:00:00+00:00,1.8977432765637787,111478474.19840306,65885739.2039406
327,2021-08-07 00:00:00+00:00,1.8586244927918043,107350226.42980504,49359489.7464416
328,2021-08-08 00:00:00+00:00,1.816430911571309,102511888.56907682,46243432.24923327
329,2021-08-09 00:00:00+00:00,1.7460703619693454,97377812.99552812,39334086.96372192
330,2021-08-10 00:00:00+00:00,1.7859361015553423,99049599.3517324,42759967.04938446
331,2021-08-11 00:00:00+00:00,1.8403326337794148,104290352.85705836,54028845.25339568
332,2021-08-12 00:00:00+00:00,1.8255680019938088,103866474.0490562,53566226.75907133
333,2021-08-13 00:00:00+00:00,1.8905150725641389,109880355.56601489,67525390.65876313
334,2021-08-14 00:00:00+00:00,2.131929167997139,134167965.88185193,101968503.069037
335,2021-08-15 00:00:00+00:00,2.2026469052020023,141299921.1252576,114542578.81313638
336,2021-08-16 00:00:00+00:00,2.156303589863884,137586472.4169312,59581855.65480567
337,2021-08-17 00:00:00+00:00,2.098130825522119,131524142.6345784,37036790.770767935
338,2021-08-18 00:00:00+00:00,2.0674182510628123,128727236.97534253,48862085.3095448
339,2021-08-19 00:00:00+00:00,1.9920987584267955,120098623.96820386,43776938.19897053
340,2021-08-20 00:00:00+00:00,2.245722027267713,142601782.92389417,109035357.23810044
341,2021-08-21 00:00:00+00:00,2.153646933513956,136258420.70831057,87284386.27551967
342,2021-08-22 00:00:00+00:00,2.0980560393188865,131253236.14511111,44923897.066473655
343,2021-08-23 00:00:00+00:00,2.0678625269930104,127797441.6763733,38536101.36996531
344,2021-08-24 00:00:00+00:00,2.0917626990489486,130133760.4222961,45577357.14500964
345,2021-08-25 00:00:00+00:00,2.0064679213835874,123578791.67457142,37270937.01014206
346,2021-08-26 00:00:00+00:00,1.997941564110845,120230015.42939617,52292112.63109675
347,2021-08-27 00:00:00+00:00,2.0936786121358844,131656352.56353192,89238911.21469648
348,2021-08-28 00:00:00+00:00,2.055554297750221,125788492.58184227,49652685.87599045
349,2021-08-29 00:00:00+00:00,1.9968021846468025,120663815.03838374,33238738.74044057
350,2021-08-30 00:00:00+00:00,1.986088695708388,119467437.92476046,35687429.110929385
351,2021-08-31 00:00:00+00:00,1.962212367233447,117641181.78263284,49235824.02714284
352,2021-09-01 00:00:00+00:00,1.9135243258163883,112923430.27697691,37515814.545820594
353,2021-09-02 00:00:00+00:00,1.8875733998149464,109403734.56318852,43016677.60499689
354,2021-09-03 00:00:00+00:00,1.8615279804534348,107720035.70433068,31892724.89344722
355,2021-09-04 00:00:00+00:00,1.8462056482233244,106250262.52074108,30626301.872351184
356,2021-09-05 00:00:00+00:00,1.9025533930862748,110188907.41447902,43307405.71506742
357,2021-09-06 00:00:00+00:00,1.847994678540048,107131414.95809174,29647028.216893155
358,2021-09-07 00:00:00+00:00,1.88110263652618,108836755.23830052,35014522.49570051
359,2021-09-08 00:00:00+00:00,1.771440278665896,99628055.07155806,41623252.01435387
360,2021-09-09 00:00:00+00:00,1.73465814433767,96104800.17948604,36248175.65095957
361,2021-09-10 00:00:00+00:00,1.7477819142253852,96976102.57740287,35731267.30203555
362,2021-09-11 00:00:00+00:00,1.7188126776901709,94609057.634955,33159357.59375597
363,2021-09-12 00:00:00+00:00,1.7147046285263754,93937071.80978388,28548513.1239157
364,2021-09-13 00:00:00+00:00,1.7454078393474874,96997714.89691427,30104816.61282767
365,2021-09-14 00:00:00+00:00,1.7083466905336946,94155726.8959777,31815387.710303716
366,2021-09-15 00:00:00+00:00,1.71118490121089,94342506.46432704,25094219.703435604
367,2021-09-16 00:00:00+00:00,1.7350960385292296,95782477.31143329,22736295.925834782
368,2021-09-17 00:00:00+00:00,1.74603707614748,96904416.52497493,30971013.670088436
369,2021-09-18 00:00:00+00:00,1.742376486728244,96752789.14729616,32197291.65545534
370,2021-09-19 00:00:00+00:00,1.726759892720465,95342749.59371094,26192694.28094124
371,2021-09-20 00:00:00+00:00,1.687299494591337,92640921.93437572,21688106.07241451
372,2021-09-21 00:00:00+00:00,1.6297864259775776,87521231.24326168,75336609.97081642
373,2021-09-22 00:00:00+00:00,1.629632123730157,86486430.2197518,61983199.744109645
374,2021-09-23 00:00:00+00:00,1.6570437433167513,88578452.57068145,29213688.23864316
375,2021-09-24 00:00:00+00:00,1.653134348714462,89087770.16993277,31051091.473812435
376,2021-09-25 00:00:00+00:00,1.6022452941392522,85370501.01245996,26332693.59077403
377,2021-09-26 00:00:00+00:00,1.5824414225807009,83131220.66753753,35898296.57081045
378,2021-09-27 00:00:00+00:00,1.601572274315633,83889601.39610395,29752779.182794586
379,2021-09-28 00:00:00+00:00,1.5672234299518948,82387281.54296342,27992712.527580004
380,2021-09-29 00:00:00+00:00,1.5555237474427055,81380016.2717827,31601247.537445284
381,2021-09-30 00:00:00+00:00,1.5731899777307552,82190605.16726212,33183505.47586529
382,2021-10-01 00:00:00+00:00,1.582309161170012,82468999.06519121,32226627.75020845
383,2021-10-02 00:00:00+00:00,1.624997827387596,86289088.51578997,34364865.07037088
384,2021-10-03 00:00:00+00:00,1.6236134223565433,86184598.1540942,23755707.211102508
385,2021-10-04 00:00:00+00:00,1.6343205876110212,86999105.44383763,21608552.747828983
386,2021-10-05 00:00:00+00:00,1.681120495914824,93115637.45778105,48267099.71628995
387,2021-10-06 00:00:00+00:00,1.697706514330613,93523130.1437345,27715327.433817256
388,2021-10-07 00:00:00+00:00,1.654585149704313,89867097.10593195,24033466.6029315
389,2021-10-08 00:00:00+00:00,1.6563801941045684,89696456.94571379,21391387.26439528
390,2021-10-09 00:00:00+00:00,1.6442376711949145,89422606.18690515,20346945.59363448
391,2021-10-10 00:00:00+00:00,1.6667611792001091,90425580.6655149,18896397.152179737
392,2021-10-11 00:00:00+00:00,1.6497271409482044,89570917.47103147,18488003.81681136
393,2021-10-12 00:00:00+00:00,1.6466320394847496,89315882.56864803,22826960.71908352
394,2021-10-13 00:00:00+00:00,1.6306139267305109,87780604.89091699,23984765.84923693
395,2021-10-14 00:00:00+00:00,1.673103349648495,90393906.7517468,24159222.00656088
396,2021-10-15 00:00:00+00:00,1.6633814872743302,90525275.61047453,23783446.524352346
397,2021-10-16 00:00:00+00:00,1.707714510299687,93213854.60981178,35205456.06745715
398,2021-10-17 00:00:00+00:00,1.7266053443543508,95376335.65640682,26168987.2038972
399,2021-10-18 00:00:00+00:00,1.7353399369783309,96259466.40439469,20802537.95818516
400,2021-10-19 00:00:00+00:00,1.7993197249104826,103528578.29989836,149464521.2199046
401,2021-10-20 00:00:00+00:00,1.7696051447130896,100355480.96369924,32554561.50223676
402,2021-10-21 00:00:00+00:00,1.797894057216669,102837969.57754484,26156475.99985568
403,2021-10-22 00:00:00+00:00,1.784664234927216,102265381.88093431,24039696.787353627
404,2021-10-23 00:00:00+00:00,1.8149359964571816,103983449.1622264,22811676.18265477
405,2021-10-24 00:00:00+00:00,1.8529248510582617,107683717.58309932,27459824.71287056
406,2021-10-25 00:00:00+00:00,1.853835097524501,108467938.526359,24496705.91630432
407,2021-10-26 00:00:00+00:00,1.928408395722696,113906187.36899596,28952879.421217
408,2021-10-27 00:00:00+00:00,1.985753103800904,120458790.07889828,48115690.03089925
409,2021-10-28 00:00:00+00:00,2.1203521584343545,135765077.03102115,138050708.76998153
410,2021-10-29 00:00:00+00:00,2.0706223105608705,130895500.73407143,70832166.5915224
411,2021-10-30 00:00:00+00:00,2.3010630223836017,156335748.42814943,109967544.92590626
412,2021-10-31 00:00:00+00:00,2.502607519294931,175731386.41429934,108592342.53929695
413,2021-11-01 00:00:00+00:00,2.3310456577747303,161539932.5828528,100491024.47473636
414,2021-11-02 00:00:00+00:00,2.299485354068008,158030383.71525607,47030890.62415156
415,2021-11-03 00:00:00+00:00,2.319415491341131,158843262.32708547,59491077.70717383
416,2021-11-04 00:00:00+00:00,2.296080883243361,156656472.68218893,35562235.305698775
417,2021-11-05 00:00:00+00:00,2.401675508307414,161910256.29840553,46203454.89264756
418,2021-11-06 00:00:00+00:00,2.2719836938659737,152196718.0662782,28326033.13650085
419,2021-11-07 00:00:00+00:00,2.2515818230766254,148703976.45127285,23896324.526765343
420,2021-11-08 00:00:00+00:00,2.2241357931451478,146699387.13756302,19498500.29002829
421,2021-11-09 00:00:00+00:00,2.187328733553102,144079790.8295335,18721424.779591244
422,2021-11-10 00:00:00+00:00,2.200391420499236,144412082.711455,21347553.551159017
423,2021-11-11 00:00:00+00:00,2.145390473433104,138728775.81159118,30877572.50999731
424,2021-11-12 00:00:00+00:00,2.20250724033932,142198165.79982275,27359053.51611518
